1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
9.999982348656953,10.0,10.0,10.0,10.0,10.0,10.0,9.957684574099233,9.78844944242927,10.0,9.924328794012265,9.990065229169883,9.999986256545732,10.0,10.0,10.0,9.972596880990611,10.0,10.0,10.0,9.843901174887755,9.428707477251738,9.41751628336933,9.820576089649819,10.0,10,9.999967091748903,10.0,10.0,9.982013667393012,10.0,10.0,10.0,10,10.0,8.666131076025042,8.947856525596706,9.524001499016865,9.93040714556358,9.998750926453296,9.9998868315833,10.0,10.0,10.0,10.0,9.934863236516227,10.0,9.484906282706559,8.513978249795358,9.079508220913972,10.0,9.911466592542352,9.951229914786968,10.0,9.981100523096355,10.0,10.0,10.0,9.993588166063299,10.0,9.775149218503204,9.029997786526302,8.129116236015332,9.568159221972168,10.0,9.821393782655397,9.911912442945159,10,9.840277805241588,9.713129222764474,9.877819753442655,10.0,9.07638154324925,10.0,7.970272457977892,9.568396525630048,9.525628133647869,10.0,10.0,10.0,10.0,9.888397667897754,9.795223321289983,9.189333693999625,9.268973246788379,10.0,10.0,9.609806452751602,10.0,9.868524087190993,10.0,10,10,9.976319891083097,10.0,9.550760448852527,9.139061248455809,8.848891423781964,10.0,8.429329650663949,8.528551514820213,8.661161752090983,10.0,10.0,10.0,10.0,9.968484641001115,10.0,10.0,9.999159638965455,8.916732146197964,10,10.0,9.997260554383148,9.990318776925049,9.98822073986214,9.993316409176112,9.920550031103206,9.880344822174314,9.973580698068702,10.0,10.0,10.0,9.57576628093283,9.327340007150513,10.0,9.490771970075166,9.906050882890353,9.957793166421407,10.0,9.857743181710648,9.987352596398964,9.976015200127927,10.0,10.0,10.0,10.0,9.422259705998457,9.87914861346461,9.944231000065187,9.905239255379655,10.0,10.0,10,9.782871854819636,9.871921644694984,10.0,10.0,10.0,10.0,9.97389528931261,9.973795888398792,9.933740093540623,9.938118034126475,10.0,9.836973860823992,10.0,10.0,10.0,10.0,10.0,9.985566786093111,9.99638209374338,10.0,9.948380080161238,9.961181847912234,10.0,9.973764948537408,10.0,9.95019293124468,10.0,10.0,10.0,10.0,10.0,10.0,9.999998055435967,9.984794061617283,10.0,9.999611998606165,8.939870381469007,9.889143511886793,10.0,10.0,9.937710385198757,9.801081077777583,9.990918648131364,10.0,10.0,10.0,9.40871296863472,9.276571814338352,9.779458332126346,9.960228979654355,9.813354338670802,9.935542662522225,10.0,8.641058619965463,10.0,9.506663599298857
10.0,10.0,10.0,9.999968872990753,10.0,10.0,10.0,9.958356287850906,9.78824086119586,10.0,9.924412290454107,9.990464213517793,10.0,10.0,10.0,9.999883806423282,9.972917460124785,10.0,10.0,10.0,9.844415850655066,9.427814602553575,9.416115889598597,9.820194063868737,10.0,10,10.0,10.0,9.99987432257076,9.981951561582894,10.0,10.0,10.0,10,10.0,8.662792590361295,8.945231603939433,9.522976965455248,9.930825974408947,9.998569131246661,10.0,9.99988464851042,9.999863620318534,10.0,10.0,9.93835551826957,10.0,9.485514554369182,8.510662964090455,9.077518931078224,10.0,9.912068077344085,9.951789789108808,10.0,9.980785778932825,10.0,10.0,10.0,9.997675439268065,10.0,9.779246998585334,9.03077072248671,8.125300375229367,9.567897437210428,10.0,9.821688782156906,9.912388720974793,10,9.839377633011088,9.712209670129177,9.879025494920649,10.0,9.08719164363916,10.0,7.985996843342657,9.5766615902657,9.528608014273933,10.0,10.0,10.0,10.0,9.888391824280006,9.794977721664054,9.187264719927274,9.270269280564985,10.0,10.0,9.613219739521622,10.0,9.869884292422464,10.0,10,10,9.977089617506458,10.0,9.552161927893708,9.142176736655433,8.862827824277206,10.0,8.434438349347309,8.529069956230183,8.661575812421395,10.0,10.0,10.0,10.0,9.969556929010707,10.0,10.0,10.0,8.931629030104816,10,10.0,9.99855897086903,9.991350373905222,9.988949008332085,9.993967839913251,9.921018597634951,9.881286082542491,9.975452203089498,10.0,10.0,10.0,9.579269981137356,9.332458346271828,10.0,9.490693449028246,9.905981273615275,9.958318763292064,10.0,9.857883793510814,9.988199600092909,9.977219116412067,10.0,10.0,10.0,10.0,9.424159715047194,9.880946840186308,9.944815606044873,9.90484462477519,10.0,10.0,10,9.782910357745013,9.87234953635283,10.0,10.0,10.0,10.0,9.975327351971714,9.974855362492743,9.933548264042336,9.937869412424616,10.0,9.837153227535843,10.0,10.0,10.0,10.0,10.0,9.986562862487851,9.997128036899475,10.0,9.948305422218176,9.961056441323443,10.0,9.974338122081317,10.0,9.950691831375424,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.985222974666925,10.0,10.0,8.939727391017051,9.889350842002026,10.0,10.0,9.938307262696013,9.801142801370219,9.991467957403906,10.0,10.0,10.0,9.41892390702431,9.277901235446055,9.781469523130822,9.961055636887261,9.813679612573667,9.936052467586135,9.99998660420955,8.657501863160144,10.0,9.539822076806038
10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.958831329602578,9.78823133996245,10.0,9.92472063089595,9.990863197865703,10.0,10.0,10.0,10.0,9.973201495258959,10.0,10.0,10.0,9.844709582422375,9.426849719855412,9.415163711827864,9.820363078087654,10.0,10,10.0,10.0,9.999795317806639,9.981426279772773,10.0,10.0,10.0,10,10.0,8.660209404697556,8.942985058282162,9.522227727893632,9.931239391254314,9.998722256040029,10.0,9.99980546553127,9.99982198415562,10.0,10.0,9.940904760022912,10.0,9.486526022031807,8.508282798385551,9.076153169242478,10.0,9.912873930145818,9.952344207430649,10.0,9.980511034769295,10.0,10.0,10.0,10.0,10.0,9.783784778667467,9.03250828244713,8.122710314443408,9.568193660448692,10.0,9.822196477658416,9.913033631004428,10,9.838312940780588,9.711123421493879,9.880663396398642,10.0,9.09792731202907,10.0,8.001970028707426,9.585126654901355,9.532184942900003,10.0,10.0,10.0,10.0,9.888235028662258,9.794613458038125,9.185271473854923,9.271531950341592,10.0,10.0,9.616590198291641,10.0,9.871019257653934,10.0,10,10,9.977775691929818,10.0,9.55360120693489,9.145368500855056,8.877074464772448,10.0,8.439508576030669,8.529428097640151,8.661823272751807,10.0,10.0,10.0,10.0,9.970950377020301,10.0,10.0,10.0,8.947068834011674,10,10.0,10.0,9.992688934885397,9.989912252802032,9.99465745865039,9.921728432166699,9.882321754910668,9.977383368110296,10.0,10.0,10.0,9.582993233341886,9.337613745393144,10.0,9.490451487981325,9.905879912340197,9.959172272162725,10.0,9.857616397310979,9.989208235786855,9.97846139269621,10.0,10.0,10.0,10.0,9.425853676095931,9.882130770908008,9.945402424024559,9.904289994170725,10.0,10.0,10,9.782348608670391,9.872497428010675,10.0,10.0,10.0,10.0,9.976245542630815,9.975508628586695,9.933108474544051,9.937106854722758,10.0,9.837019074247692,10.0,10.0,10.0,10.0,10.0,9.987284398882588,9.997833980055571,9.999981272172846,9.947764324275111,9.960510554734652,10.0,9.974544647625223,10.0,9.951106711506167,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.985571887716567,9.999977414980995,10.0,8.940565668565101,9.889518172117258,10.0,9.999998121670915,9.93838614019327,9.800544964962853,9.991874986676445,9.999997320228683,10.0,10.0,9.4293748454139,9.27916845255376,9.783147118135295,9.961962294120168,9.813924886476531,9.936524696650045,9.99998660420955,8.674027398354825,10.0,9.573435618313216
10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.959423043354251,9.788302758729042,10.0,9.925368763337792,9.991094630213613,10.0,10.0,10.0,10.0,9.972614426393127,10.0,10.0,10.0,9.845264258189687,9.42627284915725,9.414411534057132,9.820692092306572,10.0,10,10.0,10.0,9.999718713042519,9.980751469962648,10.0,10.0,10.0,10,10.0,8.658100579033821,8.941284452624888,9.521723194332019,9.93137822009968,9.999241348833399,10.0,9.999863190635521,9.99988772774104,10.0,10.0,9.944427825776257,10.0,9.487891097694435,8.506431168680647,9.075163879406736,10.0,9.913357598947549,9.952634993752488,10.0,9.980880658605768,10.0,10.0,10.0,10.0,10.0,9.788522558749602,9.034429762407553,8.12059315365745,9.568533867686956,10.0,9.82221591315992,9.91336899703406,10,9.838075368550088,9.710980608858586,9.882530577876638,10.0,9.108769060418982,10.0,8.016401614072128,9.592951719537005,9.535763839526071,10.0,10.0,10.0,10.0,9.888611089044511,9.794846522412199,9.184240947782579,9.273621532118202,10.0,10.0,9.619329141061655,10.0,9.871463742885402,9.999966301859741,10,10,9.97879272235318,10.0,9.555524885976075,9.14910536905468,8.891562065267689,10.0,8.442998666714022,8.528667439050112,8.660644333082214,9.999802542750372,10.0,10.0,10.0,9.972302665029895,10.0,10.0,10.0,8.961959965918524,10,10.0,10.0,9.993920531865571,9.990832985271979,9.99538707738753,9.922436998698446,9.883522231278846,9.979394533131094,10.0,10.0,10.0,9.58605693354641,9.342183844514455,10.0,9.490289526934404,9.905882055065119,9.960025781033385,10.0,9.857845017111144,9.990260135480801,9.979862028980353,10.0,10.0,10.0,10.0,9.427107637144665,9.883314701629708,9.946069242004246,9.904096007566261,10.0,10.0,10,9.782347111595769,9.872965319668522,10.0,10.0,10.0,10.0,9.977203733289917,9.976233446680647,9.933044605045763,9.9368982330209,10.0,9.837238440959544,10.0,10.0,10.0,10.0,10.0,9.987964115277325,9.998410503211664,10.0,9.947350006332046,9.96035026814586,10.0,9.974871173169129,10.0,9.951609631636911,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.985449760766206,9.99996718876199,10.0,8.941660142113156,9.889317502232489,10.0,10.0,9.938624217690526,9.800378952555489,9.991926315948978,10.0,10.0,10.0,9.439167767803486,9.280275669661464,9.783952989139761,9.962588951353073,9.813686300379393,9.93657146971395,10.0,8.688838553549502,10.0,9.606853315820393
9.999982348656953,10.0,10.0,9.999971042495375,9.99996825767976,10.0,10.0,9.959978085105924,9.788294177495633,10.0,9.926061947779635,9.991326062561523,9.999986256545732,10.0,10.0,10.0,9.972521181527298,9.999957453114916,9.99999646051714,10.0,9.845517989956996,9.425191962459087,9.413435428286398,9.82113752252549,10.0,10,10.0,10.0,10.0,9.980857776152531,10.0,10.0,10.0,10,10.0,8.65539739337008,8.938968718967617,9.520924548770402,9.932042460945048,9.999511489626768,10.0,10.0,10.0,10.0,10.0,9.947870891529602,10.0,9.489132977357063,8.503962466975745,9.073709881570988,10.0,9.914159083749283,9.95342395607433,10.0,9.98109028244224,10.0,10.0,10.0,10.0,10.0,9.792820338831733,9.036100186367971,8.117884512871491,9.568630090925218,10.0,9.822805520661433,9.914034819063696,10,9.83787327631959,9.711117796223295,9.884888479354636,10.0,9.120788536808908,10.0,8.032979199436843,9.60160911617266,9.539419784152141,10.0,10.0,10.0,10.0,9.889209053426764,9.795634242786274,9.18420459771024,9.276738025894819,10.0,10.0,9.622893943831677,10.0,9.87239870811687,9.999976409864933,10,10,9.979853404776543,10.0,9.558284165017264,9.154001273254304,8.906601825762923,10.0,8.447951949397382,8.529104980460081,8.660805193412626,9.99992215248759,10.0,10.0,10.0,9.974097273039492,10.0,10.0,10.0,8.975856673825362,10,10.0,10.0,9.994417308845742,9.991166277741922,9.996514884124672,9.923511905230196,9.884447511647021,9.981385358151893,10.0,10.0,10.0,9.588447449750927,9.345737463635759,10.0,9.490087565887483,9.90580419779004,9.96015137790404,10.0,9.85839764091131,9.991350403174748,9.980856105264499,10.0,10.0,10.0,10.0,9.427717566193396,9.884227200351408,9.946609423983931,9.903982664961799,10.0,10.0,10,9.782745794521146,9.873473211326369,10.0,10.0,10.0,10.0,9.977853455949017,9.9766405047746,9.933290055547477,9.937200515319038,10.0,9.837497807671395,10.0,10.0,10.0,10.0,10.0,9.98832929167206,9.998827026367756,10.0,9.947522128388986,9.960730461557066,10.0,9.975199914713036,10.0,9.951740491767652,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.985610913815847,10.0,10.0,8.942380955661204,9.889076832347719,10.0,10.0,9.939141495187782,9.800636588148125,9.992271065221516,10.0,10.0,10.0,9.447786642193064,9.281691022769168,9.785461520144233,9.96357560858598,9.81441389028226,9.936580666777855,10.0,8.705281796744183,10.0,9.640047637327573
10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.960649798857597,9.788485596262225,10.0,9.926610288221479,9.991677494909434,10.0,10.0,9.999984431715811,9.999963935411639,9.972921760661473,10.0,10.0,10.0,9.846026313724307,9.424543083760925,9.412783430515665,9.821582952744407,10.0,10,10.0,10.0,10.0,9.981107258342416,10.0,10.0,10.0,10,10.0,8.653171387706344,8.937158925310344,9.520490607208789,9.932135877790413,9.999000742420131,9.99989514431652,10.0,10.0,10.0,10.0,9.950389349282942,10.0,9.490264445019688,8.50187083727084,9.072672355735245,10.0,9.914600568551014,9.953674742396169,10.0,9.98049117027871,10.0,10.0,10.0,10.0,10.0,9.797278118913866,9.037960962328391,8.115414452085533,9.569092290163482,10.0,9.822772260162937,9.914340641093329,10,9.836853104089089,9.710038243587997,9.88592350083263,10.0,9.131686989198817,10.0,8.049534384801557,9.610581400808318,9.543313760778213,10.0,10.0,10.0,10.0,9.889434161809017,9.795345971160344,9.181798535637887,9.277467239671422,10.0,10.0,9.626344402601697,10.0,9.873793993348341,10.0,10,10,9.980834087199906,10.0,9.559323444058442,9.156499105453928,8.919836786258166,10.0,8.453062176080742,8.52946372187005,8.661182553743037,9.99998836048759,10.0,10.0,10.0,9.974880281049082,10.0,10.0,10.0,8.990199221732208,10,10.0,10.0,9.995702833825916,9.992009522211868,9.996647522861808,9.923531595761938,9.885497596015197,9.98308330317269,10.0,10.0,10.0,9.591707741955451,9.35038462275707,10.0,9.489812484840563,9.905694588514962,9.960753018774698,10.0,9.857922236711476,9.992247198868693,9.982373461548645,10.0,10.0,10.0,10.0,9.42913152724213,9.885482563073106,9.947069605963616,9.903588034357334,10.0,10.0,10,9.782144009446524,9.873701102984214,10.0,10.0,10.0,10.0,9.978811646608118,9.977262218868553,9.933098226049191,9.936871893617178,10.0,9.837477174383245,10.0,10.0,10.0,10.0,10.0,9.988970828066796,9.999489829523851,10.0,9.947274590445922,9.960655294968273,10.0,9.975610872256944,10.0,9.952407431898397,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.985935346865489,9.999977414980995,10.0,8.943320501209254,9.889176962462951,10.0,9.999998121670915,9.939459172685037,9.80015466374076,9.992646954494054,10.0,10.0,10.0,9.45757956458265,9.282804171876872,9.787508179148709,9.964202265818885,9.814215304185122,9.936935319841764,9.99998660420955,8.722007331938865,10.0,9.672595206834757
10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.961011496609268,9.788477015028816,10.0,9.927113576663322,9.991891583257342,10.0,10.0,10.0,10.0,9.972751971795644,10.0,10.0,10.0,9.846200045491615,9.423742197062763,9.412287324744934,9.821948382963324,10.0,10,10.0,10.0,10.0,9.980918800532296,10.0,10.0,10.0,10,10.0,8.65126350204261,8.93544750765307,9.520195481647177,9.93244553063578,9.999070883213498,10.0,10.0,10.0,10.0,10.0,9.953637023036285,10.0,9.491666324682317,8.500238231565936,9.071898357899501,10.0,9.915406421352747,9.95412552871801,10.0,9.98033751811518,10.0,10.0,10.0,10.0,10.0,9.801815898995999,9.040012090288814,8.113417291299577,9.569796481401747,10.0,9.823159955664446,9.914985551122964,10,9.83628197185859,9.709482038952702,9.887494602310626,10.0,9.143237601588737,10.0,8.065116770166266,9.618956241443971,9.547169705404285,10.0,10.0,10.0,10.0,9.88983212619127,9.795577699534418,9.180275193565539,9.279256729448031,10.0,10.0,9.629312033371715,10.0,9.87457387857981,9.999976409864933,10,10,9.981934769623269,10.0,9.561047123099627,9.159803421653551,8.93382294675341,10.0,8.456749210764096,8.52854426328001,8.660333514073445,9.99992215248759,10.0,10.0,10.0,9.976030249058674,10.0,10.0,10.0,9.004810353639057,10,10.0,10.0,9.99668050280609,9.992732766681813,9.997495933598948,9.924240162293685,9.886338072383372,9.984714808193484,10.0,10.0,10.0,9.594531442159973,9.354486481878379,10.0,9.488543003793632,9.90476271523988,9.961154659645354,10.0,9.85803085651164,9.993219098562639,9.98353081783279,10.0,10.0,10.0,10.0,9.429942464290862,9.886283629794807,9.946931999943297,9.902469539752865,10.0,10.0,10,9.781862404371902,9.87404899464206,10.0,10.0,10.0,10.0,9.979324433267218,9.977549276962506,9.932319796550905,9.936070851915321,10.0,9.837509501095095,10.0,10.0,10.0,10.0,10.0,9.989217824461528,9.999780072679942,10.0,9.946860272502857,9.96024476837948,10.0,9.97585961380085,10.0,9.952910352029141,9.999994834884484,10.0,10.0,10.0,10.0,10.0,10.0,9.986432019915132,10.0,9.999954621999631,8.944478778757306,9.889003492578182,10.0,10.0,9.939617650182294,9.799756827333395,9.993116263766595,10.0,10.0,10.0,9.467039966972234,9.283044776984575,9.788767646153179,9.965108923051792,9.814338262087986,9.93713724490567,10.0,8.737347655133544,10.0,9.705437840341936
10.0,10.0,10.0,9.999998922495374,10.0,10.0,10.0,9.961796554360943,9.788945613795411,10.0,9.927501917105165,9.992163015605252,10.0,10.0,9.99998944371581,10.0,9.972862182929816,10.0,10.0,10.0,9.84706836925893,9.423865346364606,9.412031218974205,9.822159189182242,10.0,10,10.0,10.0,9.999948187523584,9.980776694722177,10.0,10.0,10.0,10,10.0,8.650107156378885,8.934609593995793,9.520130948085566,9.932738947481146,9.998895056006864,9.9999668315833,9.99995444851042,9.999938072318534,10.0,10.0,9.956729304789626,10.0,9.493348204344947,8.499193185861031,9.071549068063764,10.0,9.91605009015448,9.954559947039849,10.0,9.97989949795165,10.0,10.0,10.0,10.0,10.0,9.806873679078135,9.042514274249243,8.112171610513624,9.570458680640012,10.0,9.823393999165953,9.915480917152598,10,9.835097279628089,9.708309094317404,9.88900178378862,10.0,9.15424770197865,10.0,8.081085555530978,9.627416194079625,9.551187618030356,10.0,10.0,10.0,10.0,9.889897234573521,9.795332099908489,9.177881947493185,9.280032579224635,10.0,10.0,9.632642492141734,10.0,9.875358683811278,10.0,10,10,9.982871800046631,10.0,9.562090802140807,9.161984977853175,8.946336947248652,10.0,8.461384021447454,8.528861804689978,8.660164474403857,10.0,10.0,10.0,10.0,9.97766485706827,10.0,10.0,10.0,9.018084229545892,10,10.0,10.0,9.997725135786263,9.993421035151759,9.998186156336088,9.925151264825434,9.887872960751551,9.986845973214283,10.0,10.0,10.0,9.59708877436449,9.358391280999685,10.0,9.488667922746714,9.904796609964801,9.96163630051601,10.0,9.857687464311804,9.994554262256587,9.985251454116936,10.0,10.0,10.0,10.0,9.430836425339594,9.887427560516507,9.947716605922984,9.9020749091484,10.0,10.0,10,9.78106054729728,9.874036886299903,10.0,10.0,10.0,10.0,9.980174155926319,9.978090991056458,9.93206932705262,9.935702230213462,10.0,9.837148307806942,10.0,10.0,10.0,10.0,10.0,9.989781180856264,10.0,10.0,9.946839174559795,9.960084481790688,10.0,9.976190571344757,10.0,9.953077192159881,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.986956452964774,10.0,10.0,8.946135788305362,9.888956422693413,10.0,9.999998121670915,9.93973612767955,9.79900716692603,9.993727853039138,9.999997320228683,10.0,10.0,9.475996857361814,9.28468233409228,9.789987113157649,9.965895580284698,9.81442121999085,9.937336745969578,10.0,8.753501730328225,10.0,9.736803593849126
10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.962314924112615,9.788977972562002,10.0,9.928085205547008,9.992626895953164,10.0,10.0,10.0,10.0,9.97301930606399,10.0,10.0,10.0,9.847395749026239,9.423136467666444,9.411415113203473,9.82252461940116,10.0,10,10.0,10.0,9.999947387523584,9.98076300091206,10.0,10.0,10.0,10,10.0,8.64799833071515,8.932938176338519,9.519746414523953,9.932952364326512,9.999125196800232,10.0,9.99992464851042,9.999903620318534,10.0,9.999919940362222,9.958798546542964,10.0,9.495026888007578,8.497341556156128,9.070448014228022,10.0,9.916693758956212,9.954925277361689,10.0,9.979986937788121,10.0,10.0,10.0,9.99991196116047,10.0,9.81173145916027,9.044746106209669,8.110450189727668,9.570674903878276,10.0,9.82362804266746,9.915976283182232,10,9.834659707397588,9.70804293368211,9.890652885266617,10.0,9.164631722368554,10.0,8.096685540895686,9.635756146715279,9.555046514656427,10.0,10.0,10.0,10.0,9.890291390955776,9.795443828282561,9.176562877420839,9.281788705001244,10.0,10.0,9.635818606911752,10.0,9.876148409042747,10.0,10,10,9.983892482469994,10.0,9.56389008118199,9.1654530180528,8.96036406774389,10.0,8.466021888130813,8.528979346099945,8.659878734734267,10.0,10.0,10.0,10.0,9.978934825077863,10.0,10.0,10.0,9.032323857452734,10,10.0,10.0,9.998716732766436,9.994064279621703,9.999035171073228,9.925901099357182,9.888783829119728,9.988730358235081,10.0,10.0,10.0,9.599872474569011,9.362530200120993,10.0,9.488592841699795,9.904767000689723,9.961870029386665,10.0,9.85820008811197,9.995527793950533,9.98644881040108,10.0,10.0,10.0,10.0,9.431646354388326,9.888148627238207,9.94833899990267,9.901760922543936,10.0,10.0,10,9.781299194222656,9.874744777957751,10.0,10.0,10.0,10.0,9.980658474585418,9.97833804915041,9.931986817554334,9.935532092511602,10.0,9.837674714518796,10.0,10.0,10.0,10.0,10.0,9.990108177250997,9.999971237578043,10.0,9.946784856616732,9.960134435201894,10.0,9.976312664888662,10.0,9.953784132290627,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.987317606014416,10.0,10.0,8.947512797853417,9.889203752808646,10.0,10.0,9.939775005176807,9.798885242518667,9.994086022311677,10.0,10.0,10.0,9.485291763751396,9.286211755199984,9.791206580162118,9.966682237517604,9.814424177893713,9.937808975033487,10.0,8.769538097522904,10.0,9.769730383356308
10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.96317998186429,9.789605631328598,10.0,9.928553545988851,9.992985880301074,10.0,10.0,10.0,9.999989870516435,9.97280260519816,10.0,10.0,10.0,9.848377720793554,9.423411624968287,9.411307043432744,9.822813633620077,10.0,10,9.999965461646712,10.0,9.99999512257076,9.980277719101938,10.0,10.0,10.0,10,10.0,8.647041985051427,8.932260262681243,9.519766584962342,9.933080369171877,9.998580417593596,9.99980348594991,9.999995265531272,9.99993643615562,10.0,10.0,9.961246220296301,10.0,9.497062375670211,8.496785046451224,9.070322252392284,10.0,9.917702887757946,9.955216063683528,10.0,9.979105641624589,10.0,10.0,10.0,10.0,10.0,9.817069239242409,9.047982562170105,8.11007456894172,9.571619095116542,10.0,9.82421573816897,9.916800281211868,10,9.832852415167087,9.706096597046807,9.891589346744608,10.0,9.175490174758464,10.0,8.112827526260398,9.644490987350935,9.559622459282503,10.0,10.0,10.0,10.0,9.889783643338026,9.79452357265663,9.173046911348479,9.281644370777842,10.0,10.0,9.63915189368177,10.0,9.877393534274217,10.0,10,10,9.984578556893354,10.0,9.564175960223166,9.166904366252425,8.972837108239137,10.0,8.470618226814171,8.52885868750991,8.659849495064677,10.0,10.0,10.0,10.0,9.979840153087453,10.0,10.0,10.0,9.046792157359583,10,10.0,10.0,9.998999581746606,9.994240084091645,9.999406601810366,9.926083325888925,9.889664305487903,9.990421523255877,10.0,10.0,10.0,9.60343913477354,9.367608539242308,10.0,9.48794056065287,9.904393887414644,9.961747714257317,10.0,9.858260699912135,9.996381325644478,9.987807806685225,10.0,10.0,10.0,10.0,9.433340315437063,9.889523989959907,9.948681393882355,9.90116564793947,10.0,10.0,10,9.781137661148033,9.874972669615596,10.0,10.0,10.0,10.0,9.98186206924452,9.979285971244362,9.931656348056048,9.935124986809743,10.0,9.837687601230646,10.0,10.0,10.0,10.0,10.0,9.990986073645736,10.0,10.0,9.946563758673669,9.959974148613101,10.0,9.976436974432566,10.0,9.953874992421367,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.987558759064058,9.999937414980995,10.0,8.949892343401476,9.889177482923877,10.0,10.0,9.939734682674066,9.798447406111302,9.994453051584216,9.999997320228683,10.0,10.0,9.495462702140985,9.287062700307688,9.793048707166593,9.967708894750512,9.814387135796576,9.938090900097395,10.0,8.785772172717586,10.0,9.801854576863493
10.0,10.0,9.999975449318693,10.0,10.0,10.0,10.0,9.963808367615963,9.789995170095192,10.0,9.929131782430694,9.993369760648985,10.0,10.0,9.99998944371581,9.999897354423283,9.973453552332336,10.0,10.0,10.0,9.849058748560866,9.423062766270126,9.410798973662013,9.823259063838995,10.0,10,10.0,10.0,9.999907387523583,9.980845141291827,10.0,10.0,10.0,10,10.0,8.64465409938769,8.93073803302397,9.519372643400729,9.933288374017243,9.998850558386964,10.0,9.99991444851042,9.999898072318533,10.0,10.0,9.963915462049643,10.0,9.498070647332836,8.494516344746323,9.069149434556543,10.0,9.918429832559678,9.955575938005367,10.0,9.979273081461061,10.0,10.0,10.0,10.0,10.0,9.821487019324541,9.049766554130525,8.10732734815576,9.571887270354804,10.0,9.824542477670477,9.917365191241503,10,9.832579362936587,9.706027088411515,9.893701888222605,10.0,9.18676913914838,10.0,8.128378711625107,9.653025827986589,9.563476435908575,10.0,10.0,10.0,10.0,9.89058160772028,9.795149957030704,9.172509201276137,9.284307408554456,10.0,10.0,9.642119524451788,10.0,9.878138339505686,10.0,10,10,9.985846543316718,10.0,9.566577439264353,9.171411442452047,8.988176388734376,10.0,8.474383733497525,8.528377428919873,8.658987255395086,9.99998836048759,10.0,10.0,10.0,9.980704321097043,10.0,10.0,10.0,9.062003289266436,10,10.0,10.0,9.999817250726778,9.99477086456159,9.999818032547504,9.926308088420669,9.89074958585608,9.992133028276672,10.0,10.0,10.0,9.606339426978062,9.371790398363617,10.0,9.487535159605947,9.904172526139565,9.961985399127972,10.0,9.858369319712299,9.997394857338424,9.98936844296937,10.0,10.0,10.0,10.0,9.434271252485795,9.890396488681606,9.94914378786204,9.900771017335005,10.0,10.0,10,9.78085605607341,9.875400561273443,10.0,10.0,10.0,10.0,9.98245485590362,9.979533029338315,9.931493838557762,9.934916365107885,10.0,9.837833447942497,10.0,10.0,10.0,10.0,10.0,9.991314890040469,10.0,10.0,9.946542660730607,9.959898982024308,10.0,9.97655906797647,10.0,9.954621932552113,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.9880154321137,10.0,10.0,8.950733156949525,9.889157613039108,10.0,10.0,9.939693560171323,9.797973657703938,9.994993500856758,10.0,10.0,10.0,9.50495760853057,9.288175849415392,9.79397457817106,9.968535551983418,9.814310093699438,9.938295249161301,9.999915336209549,8.801190203912265,10.0,9.835879026370666
